Income,Recency,NumWebVisitsMonth,Complain,Response,AcceptedAnyCmp,HasChildren,Age,ClientDays,AmountSpend,NumPurchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Generation_BabyBoomer,Generation_Millennials,Generation_Postguerra,Generation_X,Generation_Z,NewMaritalStatus_Couple,NewMaritalStatus_Divorced,NewMaritalStatus_Other,NewMaritalStatus_Single,NewMaritalStatus_Widow
81217.0,77,1,0,0,0,0,34,3567,1157,22,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
34935.0,71,7,0,0,0,0,31,3595,137,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
61250.0,49,5,0,0,0,1,64,3782,730,25,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
39665.0,97,7,0,0,1,1,42,3622,216,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
60152.0,6,3,0,0,0,1,44,3680,943,23,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
48920.0,93,7,0,0,1,1,59,3474,347,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
89120.0,78,1,0,0,1,0,64,3326,1924,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44124.0,62,8,0,0,0,1,77,3636,397,17,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
81169.0,47,2,0,0,0,0,48,3663,2089,22,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
36443.0,9,8,0,0,0,1,62,3733,138,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
26095.0,77,7,0,0,0,1,33,3586,42,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
71367.0,24,2,0,0,0,0,64,3532,777,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
30630.0,67,7,0,0,0,1,58,3375,52,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
73454.0,95,5,0,0,1,0,36,3342,1651,13,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
42691.0,48,5,0,0,0,0,32,3539,358,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
70503.0,73,6,0,0,1,0,70,3859,1727,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
25545.0,35,6,0,1,0,1,36,3881,210,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
32880.0,76,8,0,0,0,1,37,3794,42,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
77863.0,20,2,0,0,0,0,65,3436,1291,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
50353.0,72,3,0,0,0,0,46,3243,442,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
61839.0,20,8,0,0,0,0,59,3908,1895,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
49154.0,69,6,0,0,0,1,63,3460,411,19,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
47682.0,80,5,0,0,0,1,48,3721,521,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
72679.0,65,1,0,0,0,1,54,3506,1168,17,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
57954.0,52,7,0,0,1,1,46,3233,493,23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
65316.0,65,4,0,0,0,1,61,3653,260,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
28567.0,57,6,0,0,0,1,41,3599,46,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
47352.0,70,7,0,0,0,1,72,3666,319,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
44931.0,0,5,0,0,0,1,56,3384,96,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
76982.0,19,4,0,1,1,0,56,3356,1062,16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
57247.0,50,2,0,0,0,1,71,3547,232,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22944.0,67,7,0,0,0,1,42,3410,76,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25315.0,46,8,0,0,0,1,46,3456,54,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43638.0,37,7,0,0,0,1,54,3914,201,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
42710.0,38,6,0,0,0,1,39,3800,406,14,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
84169.0,9,3,0,1,1,0,41,3548,1919,20,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
54058.0,56,3,0,0,0,1,47,3612,662,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
24683.0,98,5,0,0,0,1,33,3335,41,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
85620.0,68,1,0,1,0,0,59,3395,1600,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
47850.0,72,6,0,0,0,1,43,3430,134,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
19514.0,47,8,0,1,1,1,55,3376,69,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
27159.0,33,6,0,0,0,1,50,3314,21,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
39548.0,87,3,0,0,0,1,60,3312,54,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21474.0,0,7,0,1,1,1,34,3304,91,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
60504.0,73,6,0,0,0,1,52,3364,526,18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
22419.0,74,8,0,0,0,0,60,3659,162,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
81698.0,4,1,0,1,0,0,74,3457,1008,25,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
43462.0,50,8,0,0,0,1,71,3877,240,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
54880.0,57,5,0,0,0,1,45,3707,795,21,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
79908.0,30,2,0,0,1,0,41,3672,1772,19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15315.0,27,5,0,0,0,0,53,3552,64,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87771.0,61,6,0,1,1,1,64,3625,1957,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
33039.0,4,5,0,0,0,1,45,3515,78,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
81741.0,75,2,0,0,0,0,43,3600,1572,19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
71499.0,12,4,0,0,0,1,52,3591,795,26,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
62466.0,13,4,0,0,0,1,53,3387,889,26,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48799.0,9,3,0,0,0,1,60,3458,331,15,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
52157.0,48,4,0,0,0,1,73,3244,265,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
66565.0,80,8,0,0,0,1,61,3793,1065,19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
29298.0,60,5,0,0,0,1,72,3517,11,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
47691.0,43,6,0,0,0,1,44,3581,21,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38200.0,19,7,0,0,0,1,53,3791,17,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
44989.0,26,6,0,0,0,1,49,3877,369,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
38443.0,58,7,0,0,0,1,55,3375,38,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
38593.0,42,8,0,0,0,1,45,3511,177,11,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
64413.0,27,5,0,0,0,1,53,3554,279,12,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
36959.0,56,8,0,0,0,1,42,3492,62,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
61996.0,27,5,0,1,1,1,46,3736,1230,21,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
51287.0,10,7,0,0,0,1,55,3311,182,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
13260.0,48,8,0,0,0,1,53,3532,49,10,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
47472.0,39,5,0,0,0,1,57,3508,75,8,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
54603.0,85,7,0,0,0,1,67,3577,227,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
45207.0,64,6,0,0,1,1,49,3818,215,15,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
40689.0,69,8,0,0,0,1,72,3690,444,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
47821.0,54,8,0,0,0,1,56,3474,47,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
27450.0,57,7,0,0,0,0,72,3662,143,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
39453.0,64,6,0,0,0,1,40,3309,55,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
26850.0,10,4,0,0,0,1,52,3294,63,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
79800.0,65,3,0,1,1,0,68,3866,1867,22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
61794.0,74,2,0,0,0,1,62,3510,611,20,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
53863.0,4,7,0,0,1,1,68,3265,473,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
24221.0,94,4,0,0,0,0,64,3535,55,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
39684.0,41,7,1,1,0,1,39,3847,81,7,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
92163.0,25,2,0,1,1,0,48,3786,2086,21,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
69882.0,94,1,0,0,0,0,58,3453,1478,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33178.0,9,4,0,0,0,1,46,3372,49,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
59973.0,47,1,0,0,0,0,51,3513,382,15,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
17459.0,12,7,0,1,0,1,48,3505,69,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
23910.0,80,7,0,0,0,1,54,3833,67,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42169.0,20,8,0,0,0,1,54,3475,30,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
26224.0,39,6,0,0,0,1,45,3612,63,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31089.0,57,8,0,0,0,1,42,3903,79,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
30081.0,27,7,0,0,0,1,62,3715,42,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
62807.0,83,5,0,0,0,1,63,3889,819,23,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
72906.0,79,1,0,0,0,0,68,3507,1151,17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
61467.0,69,5,0,0,0,1,75,3789,594,20,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
49618.0,77,7,0,0,0,1,57,3741,129,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21888.0,15,10,0,1,0,1,37,3769,213,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
42429.0,99,5,0,0,0,1,50,3360,67,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26150.0,61,7,0,0,0,1,67,3697,28,5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
30801.0,23,7,0,0,0,1,48,3833,45,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
81168.0,84,3,0,0,1,0,58,3275,1193,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
26877.0,74,6,0,0,0,0,54,3536,268,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
18978.0,41,8,0,0,0,1,50,3787,37,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
22574.0,28,7,0,0,0,1,56,3466,37,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
48240.0,73,5,0,1,0,0,54,3819,882,25,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
45837.0,88,7,0,0,0,1,49,3560,373,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
35791.0,94,8,0,0,0,1,58,3641,35,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
162397.0,31,1,0,0,0,1,47,3613,107,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
54162.0,31,4,0,0,0,1,45,3690,42,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
30522.0,6,2,0,0,0,1,63,3903,326,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
54456.0,23,6,0,0,0,1,62,3575,404,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
31632.0,92,7,0,0,0,0,52,3572,95,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
72298.0,52,1,0,0,1,0,74,3333,939,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
36975.0,50,7,0,0,0,1,45,3405,33,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
72635.0,54,3,0,0,1,0,68,3613,981,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13624.0,93,6,0,0,0,1,47,3747,36,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
84196.0,56,3,0,0,0,1,48,3613,1237,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
70971.0,28,7,0,1,0,1,63,3868,1825,34,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
34487.0,94,9,0,0,0,1,46,3883,103,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
28769.0,76,9,0,0,0,1,46,3780,191,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
69084.0,43,8,0,0,0,1,53,3444,1586,25,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
65488.0,46,1,0,0,0,0,65,3238,963,14,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
62466.0,13,4,0,0,0,1,53,3387,889,26,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32218.0,27,7,0,1,1,0,63,3356,93,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83917.0,12,3,0,1,0,0,50,3659,1587,21,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
46102.0,3,7,0,0,0,1,61,3333,16,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
84574.0,72,5,0,0,0,0,71,3612,1375,32,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
56181.0,6,4,0,0,0,1,61,3759,393,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
63120.0,53,7,0,1,0,1,73,3861,1477,26,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
73691.0,58,2,0,0,1,1,52,3457,1179,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
63381.0,78,2,0,0,0,1,63,3854,1005,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
76140.0,57,2,0,0,0,0,75,3269,1348,21,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
62859.0,37,6,0,0,0,1,64,3768,1307,23,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
45906.0,20,5,0,0,1,1,59,3640,486,15,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
77632.0,73,2,0,1,1,0,76,3698,2252,13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
46463.0,56,6,0,0,0,1,52,3537,235,17,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
105471.0,36,3,0,1,1,0,53,3746,1724,30,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
55282.0,9,4,0,0,0,1,53,3420,235,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
78710.0,42,4,0,0,0,1,46,3259,1092,28,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
66886.0,28,5,0,0,0,1,65,3508,599,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
98777.0,23,1,0,0,1,0,63,3354,2008,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29103.0,38,9,0,0,0,1,38,3893,48,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
67445.0,63,6,0,0,0,1,49,3908,1174,32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
50616.0,71,2,0,0,0,1,73,3299,67,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
49431.0,9,8,0,0,0,1,68,3917,365,15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
153924.0,81,0,0,0,0,0,48,3364,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
61278.0,87,6,0,0,0,1,70,3398,165,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
26490.0,92,6,0,0,0,0,65,3867,210,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
73059.0,36,4,0,0,0,1,76,3524,1095,26,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
46734.0,86,6,0,0,1,1,57,3473,223,12,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
56253.0,83,6,0,0,0,1,60,3791,597,22,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
19986.0,74,7,0,0,0,1,38,3449,22,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
58330.0,87,4,0,0,0,1,48,3408,1064,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25965.0,29,8,0,0,0,0,43,3882,74,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
14661.0,88,6,0,0,0,0,67,3766,26,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18690.0,77,8,0,0,0,0,64,3770,60,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
45068.0,25,7,0,0,0,1,49,3631,20,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
21063.0,34,6,0,0,0,1,36,3499,59,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29187.0,43,8,0,0,0,1,55,3638,34,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
54690.0,76,3,0,0,0,1,52,3456,198,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59304.0,81,5,0,0,0,1,59,3557,1048,28,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
59247.0,87,6,0,0,0,1,61,3455,574,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
66731.0,33,3,0,0,0,1,53,3877,1029,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
77353.0,38,4,0,0,0,1,43,3417,670,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
52614.0,63,8,0,0,0,1,48,3797,990,16,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
26751.0,26,8,0,0,0,1,49,3260,11,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
81300.0,17,5,0,1,1,1,60,3829,1241,21,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
70337.0,75,1,0,0,0,0,44,3400,576,17,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
36145.0,13,9,0,1,1,1,38,3600,172,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65295.0,19,2,0,0,0,0,43,3410,664,20,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
68118.0,51,6,0,0,0,1,60,3476,928,23,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
68743.0,81,7,0,0,0,0,56,3890,2074,30,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
41039.0,32,8,0,0,0,0,41,3561,467,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38946.0,84,5,0,0,0,1,68,3470,257,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65777.0,87,1,0,0,0,0,56,3414,1146,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
66476.0,99,4,0,0,0,1,47,3701,689,20,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
86857.0,96,2,0,1,0,0,51,3877,2114,22,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
160803.0,21,0,0,0,0,0,41,3916,1717,44,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
77845.0,40,1,0,0,1,0,34,3266,1346,21,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
69476.0,3,2,0,0,0,0,54,3494,1044,15,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
50611.0,98,6,0,1,1,1,63,3855,493,22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
61209.0,73,2,0,0,0,0,53,3530,957,13,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
42315.0,90,3,0,0,0,1,65,3574,270,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13084.0,29,6,0,0,0,0,71,3461,29,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
47570.0,3,7,0,1,0,1,74,3618,121,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
61923.0,94,3,0,0,0,1,62,3560,126,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
34824.0,65,6,0,0,0,0,28,3317,23,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
26518.0,33,8,0,1,0,1,74,3669,57,8,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
45938.0,46,6,0,0,0,0,62,3460,636,20,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
78468.0,29,4,0,0,1,0,63,3303,1004,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
78901.0,99,4,0,0,0,1,50,3507,734,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
71427.0,26,4,0,0,0,1,45,3331,614,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
71022.0,30,8,0,0,1,1,45,3360,1453,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
90247.0,27,1,0,1,1,0,35,3283,1621,15,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
41335.0,24,7,0,0,0,1,55,3407,187,12,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
71952.0,93,4,0,0,1,1,37,3757,1443,22,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
35682.0,34,2,0,0,0,1,53,3224,57,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
43185.0,88,8,0,0,0,1,72,3667,637,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
66375.0,96,7,0,0,1,1,75,3442,948,14,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
35178.0,10,7,0,1,1,1,52,3757,59,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
25252.0,26,8,0,0,0,1,37,3574,18,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
55250.0,49,5,0,0,0,1,58,3838,903,26,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33249.0,11,6,0,0,0,1,48,3716,112,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
58398.0,44,4,0,0,0,0,70,3633,596,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
50272.0,75,7,0,0,0,1,41,3548,233,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
76618.0,64,1,0,0,0,0,48,3791,1511,11,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
87305.0,19,2,0,1,1,0,63,3866,1152,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25851.0,45,7,0,0,0,1,45,3725,48,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
58710.0,77,6,0,0,0,1,53,3677,1185,31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
45160.0,9,7,0,0,0,1,65,3314,21,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
74806.0,1,4,0,0,0,1,58,3779,965,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
59111.0,90,7,0,0,0,0,69,3645,869,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
18988.0,43,7,0,0,0,1,39,3259,16,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
72190.0,79,3,0,0,0,0,58,3723,1947,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7500.0,19,9,0,1,1,1,47,3919,71,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
44794.0,99,6,0,0,0,1,57,3243,65,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
80395.0,62,2,0,0,1,0,68,3440,1380,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
75012.0,41,1,0,0,0,0,47,3377,1027,23,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
56962.0,60,7,0,0,0,1,58,3483,411,21,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
89891.0,17,4,0,0,1,0,32,3662,836,26,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
35946.0,24,5,0,0,0,1,74,3497,11,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
53593.0,60,8,0,0,0,1,70,3913,480,23,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
66373.0,57,3,0,0,0,1,45,3604,606,23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
45072.0,74,8,0,0,0,1,75,3478,284,16,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
89694.0,22,5,0,0,1,1,50,3485,1472,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
72025.0,46,2,0,1,1,0,74,3283,1677,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
67432.0,69,4,0,0,0,1,50,3679,1335,19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
70545.0,29,2,0,0,0,1,71,3248,334,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
17487.0,37,7,0,0,0,1,34,3690,18,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
62882.0,26,4,0,0,0,1,54,3911,1338,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
64108.0,8,5,0,0,0,1,70,3685,1099,30,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
34941.0,26,8,0,0,0,1,67,3702,97,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
48767.0,79,5,0,0,0,1,73,3401,63,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
38702.0,71,6,0,0,0,1,45,3554,109,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
82224.0,83,3,0,0,1,0,59,3377,902,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
83844.0,57,1,0,0,1,0,71,3635,1574,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
17003.0,37,5,0,0,0,1,48,3424,38,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
71163.0,30,1,0,0,0,0,28,3334,960,24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
33697.0,34,7,0,0,1,1,53,3509,28,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
63564.0,0,6,0,1,1,0,69,3373,1215,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83443.0,89,2,0,0,0,0,51,3402,1497,22,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
51518.0,92,3,0,0,0,1,65,3491,449,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
58330.0,87,4,0,0,0,1,48,3408,1064,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
